date,platform,operating_system,year,month,counts
2020-12-02,Mobile Web,Macintosh,2020,12,2
2020-12-02,Mobile Web,Android,2020,12,13864
2020-12-02,Desktop,Linux,2020,12,133
2020-12-02,Desktop,Android,2020,12,151
2020-12-02,Desktop,(not set),2020,12,4
2020-12-02,Mobile Web,Linux,2020,12,1
2020-12-02,Desktop,Macintosh,2020,12,732
2020-12-01,Desktop,Macintosh,2020,12,700
2020-12-01,Desktop,Playstation 4,2020,12,1
2020-12-01,Desktop,Chrome OS,2020,12,12
2020-12-01,Desktop,iOS,2020,12,121
2020-12-01,Android,Android,2020,12,36504
2020-12-01,Desktop,(not set),2020,12,1
2020-12-01,iOS,iOS,2020,12,8819
2020-12-01,Desktop,Linux,2020,12,128
2020-12-01,Mobile Web,iOS,2020,12,5482
2020-12-01,Mobile Web,Linux,2020,12,1
2020-12-01,Mobile Web,Tizen,2020,12,1
2020-12-01,Mobile Web,Windows,2020,12,1
2020-12-01,Mobile Web,BlackBerry,2020,12,2
2020-12-01,Desktop,Windows,2020,12,10067
2020-12-01,Desktop,Android,2020,12,157
2020-12-01,Mobile Web,Android,2020,12,13912
2020-11-30,Android,Android,2020,11,37119
2020-11-30,Mobile Web,Windows,2020,11,1
2020-11-30,Mobile Web,Macintosh,2020,11,2
2020-11-30,iOS,iOS,2020,11,9264
2020-11-30,Desktop,Linux,2020,11,121
2020-11-30,Mobile Web,Tizen,2020,11,1
2020-11-30,Mobile Web,Android,2020,11,13733
2020-11-30,Mobile Web,iOS,2020,11,5739
2020-11-30,Desktop,(not set),2020,11,4
2020-11-30,Desktop,iOS,2020,11,131
2020-11-30,Mobile Web,BlackBerry,2020,11,1
2020-11-30,Desktop,Chrome OS,2020,11,11
2020-11-30,Desktop,Android,2020,11,136
2020-11-30,Desktop,Windows,2020,11,10124
2020-11-30,Desktop,Macintosh,2020,11,693
2020-11-29,Android,Android,2020,11,37540
2020-11-29,Desktop,Linux,2020,11,106
2020-11-29,Mobile Web,BlackBerry,2020,11,3
2020-11-29,Mobile Web,Windows,2020,11,1
2020-11-29,Desktop,Tizen,2020,11,1
2020-11-29,iOS,iOS,2020,11,9151
2020-11-29,Mobile Web,Android,2020,11,14329
2020-11-29,Mobile Web,iOS,2020,11,5849
2020-11-29,Desktop,(not set),2020,11,2
2020-11-29,Mobile Web,Tizen,2020,11,1
2020-11-29,Mobile Web,Linux,2020,11,3
2020-11-29,Mobile Web,Macintosh,2020,11,1
2020-11-29,Desktop,Chrome OS,2020,11,11
2020-11-29,Desktop,Windows,2020,11,5843
2020-11-29,Desktop,Macintosh,2020,11,618
2020-11-29,Desktop,Android,2020,11,176
2020-11-29,Desktop,iOS,2020,11,156
2020-11-28,Desktop,Windows,2020,11,6195
2020-11-28,Desktop,Linux,2020,11,113
2020-11-28,Desktop,(not set),2020,11,2
2020-11-28,iOS,iOS,2020,11,8944
2020-11-28,Mobile Web,Windows,2020,11,1
2020-11-28,Mobile Web,Tizen,2020,11,1
2020-11-28,Desktop,Android,2020,11,150
2020-11-28,Mobile Web,Android,2020,11,13724
2020-11-28,Desktop,iOS,2020,11,148
2020-11-28,Mobile Web,iOS,2020,11,5498
2020-11-28,Desktop,Macintosh,2020,11,526
2020-11-28,Mobile Web,Macintosh,2020,11,3
2020-11-28,Desktop,Chrome OS,2020,11,7
2020-11-28,Android,Android,2020,11,37006
2020-11-28,Mobile Web,Linux,2020,11,3
2020-11-27,Desktop,Windows,2020,11,8999
2020-11-27,Desktop,iOS,2020,11,151
2020-11-27,Desktop,Chrome OS,2020,11,14
2020-11-27,Desktop,Macintosh,2020,11,625
2020-11-27,Desktop,Android,2020,11,129
2020-11-27,Desktop,(not set),2020,11,2
2020-11-27,Mobile Web,Tizen,2020,11,1
2020-11-27,Mobile Web,iOS,2020,11,5184
2020-11-27,Android,Android,2020,11,36086
2020-11-27,Mobile Web,Macintosh,2020,11,1
2020-11-27,Mobile Web,Android,2020,11,13417
2020-11-27,Mobile Web,Linux,2020,11,2
2020-11-27,Desktop,Linux,2020,11,129
2020-11-27,iOS,iOS,2020,11,8512
2020-11-26,Mobile Web,BlackBerry,2020,11,2
2020-11-26,Desktop,Macintosh,2020,11,683
2020-11-26,Desktop,Windows,2020,11,9662
2020-11-26,Desktop,Linux,2020,11,111
2020-11-26,Android,Android,2020,11,34893
2020-11-26,Mobile Web,Macintosh,2020,11,1
2020-11-26,Desktop,Android,2020,11,120
2020-11-26,Mobile Web,iOS,2020,11,5343
2020-11-26,Desktop,iOS,2020,11,130
2020-11-26,Mobile Web,Linux,2020,11,2
2020-11-26,Desktop,(not set),2020,11,1
2020-11-26,Mobile Web,Android,2020,11,12896
2020-11-26,Desktop,Chrome OS,2020,11,21
2020-11-26,iOS,iOS,2020,11,8304
2020-11-25,Desktop,Android,2020,11,137
2020-11-25,Desktop,Chrome OS,2020,11,19
2020-11-25,Mobile Web,BlackBerry,2020,11,4
2020-11-25,Desktop,Windows,2020,11,9920
2020-11-25,Desktop,(not set),2020,11,2
2020-11-25,Desktop,Linux,2020,11,326
2020-11-25,Mobile Web,Linux,2020,11,3
2020-11-25,Mobile Web,Android,2020,11,13287
2020-11-25,Mobile Web,iOS,2020,11,5445
2020-11-25,iOS,iOS,2020,11,8412
2020-11-25,Android,Android,2020,11,34872
2020-11-25,Desktop,iOS,2020,11,128
2020-11-25,Desktop,Macintosh,2020,11,688
2020-11-24,Mobile Web,iOS,2020,11,5573
2020-11-24,Desktop,Chrome OS,2020,11,11
2020-11-24,iOS,iOS,2020,11,8597
2020-11-24,Desktop,Macintosh,2020,11,736
2020-11-24,Desktop,iOS,2020,11,166
2020-11-24,Mobile Web,Windows Phone,2020,11,1
2020-11-24,Desktop,Linux,2020,11,92
2020-11-24,Desktop,Windows,2020,11,10172
2020-11-24,Mobile Web,BlackBerry,2020,11,1
2020-11-24,Mobile Web,Macintosh,2020,11,1
2020-11-24,Android,Android,2020,11,35777
2020-11-24,Mobile Web,Linux,2020,11,1
2020-11-24,Desktop,Android,2020,11,119
2020-11-24,Mobile Web,Android,2020,11,13706
2020-11-24,Desktop,(not set),2020,11,1
2020-11-23,Desktop,Windows,2020,11,10512
2020-11-23,Desktop,Chrome OS,2020,11,12
2020-11-23,Desktop,(not set),2020,11,3
2020-11-23,Mobile Web,Tizen,2020,11,1
2020-11-23,Desktop,Android,2020,11,150
2020-11-23,Mobile Web,Android,2020,11,13966
2020-11-23,Desktop,Macintosh,2020,11,723
2020-11-23,Desktop,iOS,2020,11,150
2020-11-23,Android,Android,2020,11,36855
2020-11-23,iOS,iOS,2020,11,9260
2020-11-23,Mobile Web,iOS,2020,11,5922
2020-11-23,Desktop,Playstation 4,2020,11,1
2020-11-23,Desktop,Linux,2020,11,59
2020-11-23,Mobile Web,Linux,2020,11,1
2020-11-23,Mobile Web,BlackBerry,2020,11,2
2020-11-22,Mobile Web,BlackBerry,2020,11,1
2020-11-22,Desktop,Chrome OS,2020,11,7
2020-11-22,Android,Android,2020,11,37773
2020-11-22,Desktop,iOS,2020,11,160
2020-11-22,Mobile Web,iOS,2020,11,5892
2020-11-22,Desktop,Macintosh,2020,11,646
2020-11-22,Desktop,Windows,2020,11,6034
2020-11-22,Desktop,(not set),2020,11,5
2020-11-22,Mobile Web,Linux,2020,11,3
2020-11-22,Desktop,Android,2020,11,139
2020-11-22,Mobile Web,Android,2020,11,14293
2020-11-22,Desktop,Linux,2020,11,48
2020-11-22,iOS,iOS,2020,11,9118
2020-11-21,Desktop,iOS,2020,11,159
2020-11-21,Android,Android,2020,11,37899
2020-11-21,iOS,iOS,2020,11,9010
2020-11-21,Desktop,Chrome OS,2020,11,7
2020-11-21,Mobile Web,BlackBerry,2020,11,3
2020-11-21,Desktop,(not set),2020,11,2
2020-11-21,Desktop,Windows,2020,11,6589
2020-11-21,Mobile Web,Android,2020,11,14340
2020-11-21,Desktop,Android,2020,11,149
2020-11-21,Desktop,Macintosh,2020,11,603
2020-11-21,Mobile Web,iOS,2020,11,5941
2020-11-21,Mobile Web,Linux,2020,11,3
2020-11-21,Desktop,Linux,2020,11,62
2020-11-20,Mobile Web,iOS,2020,11,5371
2020-11-20,iOS,iOS,2020,11,8486
2020-11-20,Mobile Web,Linux,2020,11,2
2020-11-20,Desktop,(not set),2020,11,1
2020-11-20,Desktop,Macintosh,2020,11,663
2020-11-20,Desktop,Windows,2020,11,9094
2020-11-20,Mobile Web,Tizen,2020,11,2
2020-11-20,Android,Android,2020,11,36338
2020-11-20,Mobile Web,Android,2020,11,13368
2020-11-20,Desktop,iOS,2020,11,138
2020-11-20,Desktop,Android,2020,11,135
2020-11-20,Desktop,Chrome OS,2020,11,16
2020-11-20,Desktop,Linux,2020,11,56
2020-11-20,Mobile Web,BlackBerry,2020,11,2
2020-11-19,Mobile Web,Linux,2020,11,3
2020-11-19,Desktop,Android,2020,11,129
2020-11-19,Desktop,Chrome OS,2020,11,15
2020-11-19,Mobile Web,iOS,2020,11,5555
2020-11-19,Desktop,Windows,2020,11,10185
2020-11-19,Mobile Web,Android,2020,11,13508
2020-11-19,Desktop,(not set),2020,11,3
2020-11-19,Mobile Web,Macintosh,2020,11,2
2020-11-19,Desktop,Macintosh,2020,11,731
2020-11-19,Desktop,iOS,2020,11,126
2020-11-19,Desktop,Linux,2020,11,53
2020-11-19,iOS,iOS,2020,11,8545
2020-11-19,Android,Android,2020,11,35770
2020-11-19,Desktop,Playstation 4,2020,11,1
2020-11-18,Desktop,Linux,2020,11,50
2020-11-18,Desktop,Windows,2020,11,10040
2020-11-18,Mobile Web,iOS,2020,11,5637
2020-11-18,Android,Android,2020,11,35853
2020-11-18,Mobile Web,Tizen,2020,11,1
2020-11-18,Desktop,Macintosh,2020,11,675
2020-11-18,Mobile Web,Windows,2020,11,1
2020-11-18,Desktop,Chrome OS,2020,11,13
2020-11-18,Desktop,(not set),2020,11,4
2020-11-18,Desktop,Android,2020,11,133
2020-11-18,iOS,iOS,2020,11,8487
2020-11-18,Desktop,iOS,2020,11,152
2020-11-18,Mobile Web,Android,2020,11,13740
2020-11-18,Mobile Web,Macintosh,2020,11,1
2020-11-17,Android,Android,2020,11,36032
2020-11-17,Mobile Web,Linux,2020,11,3
2020-11-17,Desktop,Android,2020,11,144
2020-11-17,Desktop,(not set),2020,11,4
2020-11-17,Mobile Web,Windows,2020,11,2
2020-11-17,Desktop,Windows,2020,11,10377
2020-11-17,Mobile Web,iOS,2020,11,5633
2020-11-17,Mobile Web,Macintosh,2020,11,1
2020-11-17,Desktop,iOS,2020,11,166
2020-11-17,Mobile Web,Android,2020,11,13620
2020-11-17,iOS,iOS,2020,11,8478
2020-11-17,Desktop,Linux,2020,11,57
2020-11-17,Mobile Web,Tizen,2020,11,1
2020-11-17,Desktop,Chrome OS,2020,11,5
2020-11-17,Mobile Web,BlackBerry,2020,11,1
2020-11-17,Desktop,Macintosh,2020,11,702
2020-11-16,Desktop,(not set),2020,11,2
2020-11-16,Mobile Web,Android,2020,11,13382
2020-11-16,Mobile Web,Macintosh,2020,11,1
2020-11-16,Desktop,Playstation 4,2020,11,1
2020-11-16,Mobile Web,BlackBerry,2020,11,1
2020-11-16,Desktop,Windows,2020,11,10039
2020-11-16,Desktop,Tizen,2020,11,1
2020-11-16,Mobile Web,iOS,2020,11,5746
2020-11-16,Desktop,Chrome OS,2020,11,10
2020-11-16,Mobile Web,Windows Phone,2020,11,1
2020-11-16,Android,Android,2020,11,35977
2020-11-16,Mobile Web,Windows,2020,11,1
2020-11-16,Desktop,iOS,2020,11,146
2020-11-16,Desktop,Linux,2020,11,40
2020-11-16,iOS,iOS,2020,11,8810
2020-11-16,Desktop,Macintosh,2020,11,681
2020-11-16,Desktop,Android,2020,11,146
2020-11-15,Desktop,Android,2020,11,135
2020-11-15,Mobile Web,Tizen,2020,11,2
2020-11-15,Mobile Web,iOS,2020,11,5694
2020-11-15,Mobile Web,(not set),2020,11,1
2020-11-15,Desktop,Chrome OS,2020,11,9
2020-11-15,Mobile Web,BlackBerry,2020,11,2
2020-11-15,Mobile Web,Android,2020,11,13706
2020-11-15,Desktop,Macintosh,2020,11,566
2020-11-15,iOS,iOS,2020,11,8993
2020-11-15,Desktop,Linux,2020,11,46
2020-11-15,Desktop,Windows,2020,11,5670
2020-11-15,Desktop,(not set),2020,11,5
2020-11-15,Desktop,iOS,2020,11,172
2020-11-15,Android,Android,2020,11,36987
2020-11-14,Desktop,Windows,2020,11,5475
2020-11-14,Desktop,Macintosh,2020,11,578
2020-11-14,Desktop,(not set),2020,11,1
2020-11-14,Desktop,Chrome OS,2020,11,7
2020-11-14,Desktop,Android,2020,11,138
2020-11-14,Desktop,Linux,2020,11,54
2020-11-14,Desktop,iOS,2020,11,183
2020-11-14,Desktop,Xbox,2020,11,1
2020-11-14,Android,Android,2020,11,35171
2020-11-14,Mobile Web,Android,2020,11,12792
2020-11-14,Mobile Web,Tizen,2020,11,2
2020-11-14,iOS,iOS,2020,11,8254
2020-11-14,Mobile Web,Linux,2020,11,2
2020-11-14,Mobile Web,iOS,2020,11,5314
2020-11-13,Mobile Web,Android,2020,11,12032
2020-11-13,iOS,iOS,2020,11,7856
2020-11-13,Android,Android,2020,11,34314
2020-11-13,Desktop,Android,2020,11,113
2020-11-13,Desktop,iOS,2020,11,165
2020-11-13,Desktop,Windows,2020,11,8362
2020-11-13,Mobile Web,Tizen,2020,11,1
2020-11-13,Desktop,Macintosh,2020,11,603
2020-11-13,Mobile Web,BlackBerry,2020,11,3
2020-11-13,Mobile Web,Linux,2020,11,1
2020-11-13,Desktop,Chrome OS,2020,11,8
2020-11-13,Mobile Web,iOS,2020,11,5128
2020-11-13,Mobile Web,Windows,2020,11,1
2020-11-13,Desktop,Linux,2020,11,40
2020-11-12,Mobile Web,Android,2020,11,12258
2020-11-12,Mobile Web,iOS,2020,11,5098
2020-11-12,Desktop,Chrome OS,2020,11,7
2020-11-12,Desktop,Windows,2020,11,9226
2020-11-12,Mobile Web,BlackBerry,2020,11,2
2020-11-12,Mobile Web,Linux,2020,11,1
2020-11-12,Desktop,(not set),2020,11,4
2020-11-12,Desktop,Macintosh,2020,11,651
2020-11-12,Desktop,Linux,2020,11,46
2020-11-12,Mobile Web,Tizen,2020,11,1
2020-11-12,Desktop,iOS,2020,11,138
2020-11-12,iOS,iOS,2020,11,7751
2020-11-12,Desktop,Android,2020,11,119
2020-11-12,Android,Android,2020,11,33633
2020-11-11,Desktop,Chrome OS,2020,11,4
2020-11-11,Mobile Web,Android,2020,11,12013
2020-11-11,Desktop,Macintosh,2020,11,654
2020-11-11,Desktop,Android,2020,11,114
2020-11-11,Mobile Web,BlackBerry,2020,11,1
2020-11-11,Mobile Web,Macintosh,2020,11,1
2020-11-11,Android,Android,2020,11,33064
2020-11-11,Mobile Web,Tizen,2020,11,1
2020-11-11,iOS,iOS,2020,11,7856
2020-11-11,Desktop,Windows,2020,11,9054
2020-11-11,Desktop,Linux,2020,11,51
2020-11-11,Desktop,iOS,2020,11,143
2020-11-11,Desktop,(not set),2020,11,3
2020-11-11,Mobile Web,iOS,2020,11,4917
2020-11-10,Desktop,Linux,2020,11,44
2020-11-10,Desktop,Chrome OS,2020,11,10
2020-11-10,Mobile Web,iOS,2020,11,5217
2020-11-10,Mobile Web,Windows,2020,11,1
2020-11-10,Desktop,Windows,2020,11,9581
2020-11-10,Android,Android,2020,11,33313
2020-11-10,Desktop,(not set),2020,11,2
2020-11-10,iOS,iOS,2020,11,8023
2020-11-10,Desktop,Android,2020,11,124
2020-11-10,Desktop,iOS,2020,11,144
2020-11-10,Mobile Web,BlackBerry,2020,11,2
2020-11-10,Desktop,Playstation 4,2020,11,1
2020-11-10,Mobile Web,Android,2020,11,12590
2020-11-10,Desktop,Macintosh,2020,11,691
2020-11-09,Desktop,Linux,2020,11,55
2020-11-09,Mobile Web,iOS,2020,11,5563
2020-11-09,Mobile Web,BlackBerry,2020,11,2
2020-11-09,Desktop,iOS,2020,11,151
2020-11-09,Mobile Web,Macintosh,2020,11,1
2020-11-09,iOS,iOS,2020,11,8471
2020-11-09,Mobile Web,Windows Phone,2020,11,1
2020-11-09,Desktop,(not set),2020,11,3
2020-11-09,Desktop,Chrome OS,2020,11,10
2020-11-09,Desktop,Android,2020,11,108
2020-11-09,Desktop,Macintosh,2020,11,663
2020-11-09,Desktop,Windows,2020,11,9895
2020-11-09,Mobile Web,Android,2020,11,13113
2020-11-09,Android,Android,2020,11,34243
2020-11-08,Mobile Web,iOS,2020,11,5315
2020-11-08,Mobile Web,Windows,2020,11,1
2020-11-08,Desktop,Macintosh,2020,11,592
2020-11-08,Desktop,(not set),2020,11,4
2020-11-08,Desktop,Windows,2020,11,5477
2020-11-08,Desktop,Android,2020,11,131
2020-11-08,Android,Android,2020,11,34389
2020-11-08,Mobile Web,Android,2020,11,13036
2020-11-08,Mobile Web,BlackBerry,2020,11,3
2020-11-08,iOS,iOS,2020,11,8401
2020-11-08,Desktop,iOS,2020,11,170
2020-11-08,Mobile Web,Macintosh,2020,11,1
2020-11-08,Desktop,Chrome OS,2020,11,9
2020-11-08,Mobile Web,Linux,2020,11,1
2020-11-08,Desktop,Linux,2020,11,56
2020-11-08,Desktop,Playstation 4,2020,11,1
2020-11-07,Mobile Web,Tizen,2020,11,1
2020-11-07,Desktop,Android,2020,11,141
2020-11-07,Mobile Web,Android,2020,11,12961
2020-11-07,Desktop,Linux,2020,11,53
2020-11-07,iOS,iOS,2020,11,8598
2020-11-07,Android,Android,2020,11,35132
2020-11-07,Desktop,Windows,2020,11,6241
2020-11-07,Mobile Web,BlackBerry,2020,11,3
2020-11-07,Desktop,Macintosh,2020,11,557
2020-11-07,Desktop,Chrome OS,2020,11,6
2020-11-07,Desktop,iOS,2020,11,170
2020-11-07,Mobile Web,iOS,2020,11,5327
2020-11-07,Desktop,(not set),2020,11,6
2020-11-06,Mobile Web,Linux,2020,11,2
2020-11-06,Desktop,Windows,2020,11,8797
2020-11-06,Desktop,Chrome OS,2020,11,10
2020-11-06,Android,Android,2020,11,34639
2020-11-06,Mobile Web,Android,2020,11,12768
2020-11-06,iOS,iOS,2020,11,8134
2020-11-06,Desktop,Android,2020,11,127
2020-11-06,Desktop,Macintosh,2020,11,665
2020-11-06,Mobile Web,iOS,2020,11,5161
2020-11-06,Desktop,(not set),2020,11,4
2020-11-06,Desktop,iOS,2020,11,148
2020-11-06,Desktop,Linux,2020,11,44
2020-11-05,Android,Android,2020,11,35214
2020-11-05,Desktop,Linux,2020,11,46
2020-11-05,Mobile Web,Linux,2020,11,1
2020-11-05,Desktop,iOS,2020,11,140
2020-11-05,Desktop,Windows,2020,11,10056
2020-11-05,Desktop,(not set),2020,11,5
2020-11-05,Desktop,Android,2020,11,110
2020-11-05,iOS,iOS,2020,11,8167
2020-11-05,Desktop,Macintosh,2020,11,658
2020-11-05,Mobile Web,iOS,2020,11,5387
2020-11-05,Desktop,Chrome OS,2020,11,11
2020-11-05,Mobile Web,Android,2020,11,13248
2020-11-04,Android,Android,2020,11,35868
2020-11-04,Desktop,Android,2020,11,125
2020-11-04,Desktop,iOS,2020,11,165
2020-11-04,Desktop,Linux,2020,11,49
2020-11-04,Desktop,Macintosh,2020,11,691
2020-11-04,Mobile Web,iOS,2020,11,5745
2020-11-04,Desktop,Windows,2020,11,10243
2020-11-04,Mobile Web,Windows,2020,11,1
2020-11-04,Desktop,(not set),2020,11,5
2020-11-04,iOS,iOS,2020,11,8558
2020-11-04,Mobile Web,BlackBerry,2020,11,1
2020-11-04,Desktop,Chrome OS,2020,11,10
2020-11-04,Desktop,Playstation 4,2020,11,1
2020-11-04,Mobile Web,Android,2020,11,13784
2020-11-03,Mobile Web,iOS,2020,11,5962
2020-11-03,Mobile Web,Linux,2020,11,1
2020-11-03,iOS,iOS,2020,11,8715
2020-11-03,Desktop,Macintosh,2020,11,713
2020-11-03,Desktop,Linux,2020,11,68
2020-11-03,Android,Android,2020,11,36648
2020-11-03,Desktop,(not set),2020,11,6
2020-11-03,Mobile Web,Macintosh,2020,11,1
2020-11-03,Desktop,iOS,2020,11,151
2020-11-03,Desktop,Chrome OS,2020,11,16
2020-11-03,Desktop,Android,2020,11,135
2020-11-03,Mobile Web,Android,2020,11,14361
2020-11-03,Mobile Web,BlackBerry,2020,11,4
2020-11-03,Desktop,Windows,2020,11,10527
2020-11-03,Mobile Web,Tizen,2020,11,1
2020-11-02,Mobile Web,Windows,2020,11,1
2020-11-02,Desktop,Windows,2020,11,10572
2020-11-02,Desktop,Android,2020,11,141
2020-11-02,Desktop,Chrome OS,2020,11,17
2020-11-02,Mobile Web,Tizen,2020,11,2
2020-11-02,Mobile Web,Android,2020,11,14069
2020-11-02,Mobile Web,iOS,2020,11,5886
2020-11-02,Desktop,iOS,2020,11,155
2020-11-02,Desktop,Macintosh,2020,11,702
2020-11-02,Android,Android,2020,11,37980
2020-11-02,Desktop,(not set),2020,11,3
2020-11-02,Desktop,Linux,2020,11,68
2020-11-02,Mobile Web,BlackBerry,2020,11,2
2020-11-02,iOS,iOS,2020,11,9280
2020-11-01,Android,Android,2020,11,38434
2020-11-01,Desktop,Linux,2020,11,67
2020-11-01,Desktop,iOS,2020,11,155
2020-11-01,Mobile Web,Tizen,2020,11,2
2020-11-01,Desktop,(not set),2020,11,5
2020-11-01,Mobile Web,iOS,2020,11,5890
2020-11-01,Mobile Web,BlackBerry,2020,11,3
2020-11-01,iOS,iOS,2020,11,9063
2020-11-01,Mobile Web,Android,2020,11,14444
2020-11-01,Desktop,Macintosh,2020,11,598
2020-11-01,Desktop,Android,2020,11,160
2020-11-01,Desktop,Tizen,2020,11,1
2020-11-01,Desktop,Windows,2020,11,6081
2020-11-01,Desktop,Chrome OS,2020,11,5
2020-10-31,Android,Android,2020,10,38689
2020-10-31,Mobile Web,BlackBerry,2020,10,2
2020-10-31,Desktop,iOS,2020,10,167
2020-10-31,Desktop,Linux,2020,10,59
2020-10-31,Desktop,Macintosh,2020,10,580
2020-10-31,Desktop,(not set),2020,10,4
2020-10-31,Desktop,Android,2020,10,143
2020-10-31,Mobile Web,(not set),2020,10,1
2020-10-31,Mobile Web,Android,2020,10,13732
2020-10-31,Desktop,Chrome OS,2020,10,9
2020-10-31,Mobile Web,iOS,2020,10,5727
2020-10-31,Desktop,Windows,2020,10,6321
2020-10-31,iOS,iOS,2020,10,9208
2020-10-30,Desktop,Windows,2020,10,8885
2020-10-30,Mobile Web,iOS,2020,10,5354
2020-10-30,iOS,iOS,2020,10,9075
2020-10-30,Desktop,Linux,2020,10,51
2020-10-30,Desktop,Chrome OS,2020,10,9
2020-10-30,Desktop,(not set),2020,10,4
2020-10-30,Desktop,Macintosh,2020,10,664
2020-10-30,Android,Android,2020,10,37495
2020-10-30,Desktop,Android,2020,10,146
2020-10-30,Desktop,iOS,2020,10,164
2020-10-30,Mobile Web,Android,2020,10,13339
2020-10-30,Mobile Web,Tizen,2020,10,1
2020-10-30,Mobile Web,BlackBerry,2020,10,2
2020-10-29,Android,Android,2020,10,39129
2020-10-29,iOS,iOS,2020,10,9561
2020-10-29,Desktop,Playstation 4,2020,10,1
2020-10-29,Mobile Web,Tizen,2020,10,4
2020-10-29,Desktop,Macintosh,2020,10,666
2020-10-29,Mobile Web,Macintosh,2020,10,1
2020-10-29,Desktop,(not set),2020,10,2
2020-10-29,Desktop,iOS,2020,10,156
2020-10-29,Desktop,Chrome OS,2020,10,8
2020-10-29,Desktop,Android,2020,10,145
2020-10-29,Desktop,Linux,2020,10,61
2020-10-29,Mobile Web,Android,2020,10,14133
2020-10-29,Desktop,Windows,2020,10,6758
2020-10-29,Mobile Web,BlackBerry,2020,10,2
2020-10-29,Mobile Web,iOS,2020,10,5811
2020-10-28,Mobile Web,BlackBerry,2020,10,1
2020-10-28,Desktop,Chrome OS,2020,10,4
2020-10-28,Desktop,Macintosh,2020,10,721
2020-10-28,Desktop,Windows,2020,10,9932
2020-10-28,Android,Android,2020,10,36606
2020-10-28,Desktop,iOS,2020,10,152
2020-10-28,Desktop,FreeBSD,2020,10,1
2020-10-28,Desktop,Linux,2020,10,50
2020-10-28,iOS,iOS,2020,10,8675
2020-10-28,Mobile Web,iOS,2020,10,5334
2020-10-28,Desktop,Android,2020,10,123
2020-10-28,Mobile Web,Android,2020,10,12890
2020-10-28,Desktop,(not set),2020,10,4
2020-10-27,Android,Android,2020,10,37386
2020-10-27,Desktop,Linux,2020,10,60
2020-10-27,Desktop,Windows,2020,10,10307
2020-10-27,iOS,iOS,2020,10,9004
2020-10-27,Desktop,Android,2020,10,119
2020-10-27,Desktop,Macintosh,2020,10,692
2020-10-27,Mobile Web,BlackBerry,2020,10,2
2020-10-27,Mobile Web,iOS,2020,10,5503
2020-10-27,Desktop,Chrome OS,2020,10,10
2020-10-27,Desktop,iOS,2020,10,127
2020-10-27,Mobile Web,Android,2020,10,13200
2020-10-27,Desktop,(not set),2020,10,1
2020-10-26,Mobile Web,Android,2020,10,13597
2020-10-26,Desktop,Macintosh,2020,10,762
2020-10-26,Desktop,Windows,2020,10,10285
2020-10-26,Desktop,Xbox,2020,10,1
2020-10-26,Desktop,iOS,2020,10,144
2020-10-26,Desktop,(not set),2020,10,5
2020-10-26,Mobile Web,iOS,2020,10,5644
2020-10-26,iOS,iOS,2020,10,9048
2020-10-26,Mobile Web,Tizen,2020,10,1
2020-10-26,Desktop,Android,2020,10,138
2020-10-26,Android,Android,2020,10,37337
2020-10-26,Mobile Web,BlackBerry,2020,10,4
2020-10-26,Desktop,Chrome OS,2020,10,11
2020-10-26,Desktop,Linux,2020,10,57
2020-10-26,Mobile Web,Windows,2020,10,1
2020-10-25,Desktop,(not set),2020,10,5
2020-10-25,Mobile Web,iOS,2020,10,5676
2020-10-25,Desktop,Windows,2020,10,6122
2020-10-25,Desktop,iOS,2020,10,188
2020-10-25,Android,Android,2020,10,38051
2020-10-25,Mobile Web,BlackBerry,2020,10,2
2020-10-25,Desktop,Xbox,2020,10,1
2020-10-25,iOS,iOS,2020,10,8968
2020-10-25,Mobile Web,Android,2020,10,13844
2020-10-25,Desktop,Chrome OS,2020,10,13
2020-10-25,Mobile Web,Tizen,2020,10,1
2020-10-25,Desktop,Macintosh,2020,10,579
2020-10-25,Desktop,Android,2020,10,147
2020-10-25,Desktop,Linux,2020,10,60
2020-10-24,Mobile Web,BlackBerry,2020,10,1
2020-10-24,Desktop,Linux,2020,10,68
2020-10-24,Desktop,FreeBSD,2020,10,1
2020-10-24,Desktop,Macintosh,2020,10,607
2020-10-24,Mobile Web,Linux,2020,10,4
2020-10-24,Mobile Web,iOS,2020,10,5668
2020-10-24,Desktop,Windows,2020,10,6520
2020-10-24,Desktop,Chrome OS,2020,10,8
2020-10-24,Android,Android,2020,10,37432
2020-10-24,Desktop,Android,2020,10,130
2020-10-24,Desktop,iOS,2020,10,159
2020-10-24,iOS,iOS,2020,10,8810
2020-10-24,Mobile Web,Android,2020,10,13411
2020-10-24,Mobile Web,Macintosh,2020,10,1
2020-10-24,Desktop,(not set),2020,10,1
2020-10-24,Mobile Web,Tizen,2020,10,1
2020-10-23,Mobile Web,Android,2020,10,12972
2020-10-23,Desktop,iOS,2020,10,162
2020-10-23,Mobile Web,Tizen,2020,10,1
2020-10-23,Desktop,Linux,2020,10,57
2020-10-23,Desktop,(not set),2020,10,4
2020-10-23,Android,Android,2020,10,36094
2020-10-23,Desktop,Chrome OS,2020,10,11
2020-10-23,Mobile Web,iOS,2020,10,5209
2020-10-23,Mobile Web,Windows,2020,10,1
2020-10-23,iOS,iOS,2020,10,8304
2020-10-23,Desktop,Macintosh,2020,10,695
2020-10-23,Desktop,Android,2020,10,126
2020-10-23,Mobile Web,BlackBerry,2020,10,1
2020-10-23,Desktop,Windows,2020,10,9059
